132	2406	1.00021064	8
132	3004	2.00021064	8
132	3618	3.00021064	8
132	4226	4.00021064	9
132	4824	5.00021064	8
132	5438	6.00021064	8
132	6046	7.00021064	9
132	6644	8.00021064	8
132	7258	9.00021064	8
132	7866	10.00021064	9
132	8464	11.00021064	8
132	9078	12.00021064	8
132	9686	13.00021064	9
132	10284	14.00021064	8
132	10898	15.00021064	8
132	11506	16.00021064	9
132	12104	17.00021064	8
132	12718	18.00021064	8
132	13326	19.00021064	9
132	13924	20.00021064	8
132	14538	21.00021064	8
132	15146	22.00021064	9
132	15744	23.00021064	8
132	16358	24.00021064	8
132	16966	25.00021064	9
132	17564	26.00021064	8
132	18178	27.00021064	8
132	18786	28.00021064	9
132	19384	29.00021064	8
132	20060	30.00021064	8
132	21457	31.00021064	9
132	22055	32.00021064	8
132	22669	33.00021064	8
132	23277	34.00021064	9
132	23875	35.00021064	8
132	24489	36.00021064	8
132	25097	37.00021064	9
132	25695	38.00021064	8
132	26309	39.00021064	8
132	26917	40.00021064	9
132	27515	41.00021064	8
132	28129	42.00021064	8
132	28737	43.00021064	9
132	29335	44.00021064	8
132	29949	45.00021064	8
132	30557	46.00021064	9
132	31155	47.00021064	8
132	31769	48.00021064	8
132	32377	49.00021064	9
132	32975	50.00021064	8
132	33589	51.00021064	8
132	34197	52.00021064	9
132	34795	53.00021064	8
132	35409	54.00021064	8
132	36017	55.00021064	9
132	36615	56.00021064	8
132	37229	57.00021064	8
132	37837	58.00021064	9
132	38435	59.00021064	8
132	39111	60.00021064	8
132	40348	61.00021064	9
132	40946	62.00021064	8
132	41560	63.00021064	8
132	42168	64.00021064	9
132	42766	65.00021064	8
132	43380	66.00021064	8
132	43988	67.00021064	9
132	44586	68.00021064	8
132	45200	69.00021064	8
132	45808	70.00021064	9
132	46406	71.00021064	8
132	47020	72.00021064	8
132	47628	73.00021064	9
132	48226	74.00021064	8
132	48840	75.00021064	8
132	49448	76.00021064	9
132	50046	77.00021064	8
132	50660	78.00021064	8
132	51268	79.00021064	9
132	51866	80.00021064	8
132	52480	81.00021064	8
132	53088	82.00021064	9
132	53686	83.00021064	8
132	54300	84.00021064	8
132	54908	85.00021064	9
132	55506	86.00021064	8
132	56120	87.00021064	8
132	56728	88.00021064	9
132	57326	89.00021064	8
132	58037	90.000043279999	8
132	59762	91.000013519997	34
132	61205	92.000013519994	33
132	62462	93.00001351999	33
132	63727	94.000013519987	34
132	64975	95.000013519985	33
132	66232	96.000013519981	33
132	67497	97.000013519978	34
132	68745	98.000013519975	33
132	70002	99.000013519971	33
132	71267	100.000013519968	34
132	72515	101.000013519966	33
132	73772	102.000013519962	33
132	75037	103.000013519959	34
